"","clean_word","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","model_size","lang","taint","freq","log_freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"539","tervislikke",5,43,"tervislikke",9.820068359375,5.51791572570801,7.73693895339966,"tervislikke",544.95,362.35,229.175,"-1",31542336,"ee","none",16,2.773,11,9.15901538007893,1.1011551618576,3,568975,16,2,3.75335788726807,2.39099812507629,7.05034923553467,5.84183883666992,5,5
"540","eluviise",5,44,"eluviise.",3.96299901884049,4.80858755111694,6.90874862670898,"eluviise.",377.175,281.2,236.85,"-1",31542336,"ee","none",15,2.708,8,9.820068359375,9.15901538007893,16,3,11,16,5.51791572570801,3.75335788726807,7.73693895339966,7.05034923553467,5,5
"541","Eestis",5,45,"Eestis",4.49514007568359,6.02883768081665,7.71906852722168,"Eestis",351,275.475,236.125,"-1",31542336,"ee","none",11141,9.318,6,3.96299901884049,9.820068359375,15,16,8,11,4.80858755111694,5.51791572570801,6.90874862670898,7.73693895339966,5,5
"542","tegelevad",5,46,"tegelevad",6.71780776977539,2.72904586791992,6.49688291549683,"tegelevad",485.8,344.375,250.9,"-1",31542336,"ee","none",429,6.061,9,4.49514007568359,3.96299901884049,11141,15,6,8,6.02883768081665,4.80858755111694,7.71906852722168,6.90874862670898,5,5
"543","korraldamisega",5,48,"korraldamisega",3.94815012067556,2.84918642044067,6.65716361999512,"korraldamisega",434.2,372.225,200.35,"-1",31542336,"ee","none",36,3.584,14,6.71780776977539,4.49514007568359,429,11141,9,6,2.72904586791992,6.02883768081665,6.49688291549683,7.71906852722168,5,5
"544","Keskkonnaministeerium",5,49,"Keskkonnaministeerium",4.13164281845093,5.62397193908691,7.8592791557312,"Keskkonnaministeerium",675.125,463.575,198.35,"-1",31542336,"ee","none",13,2.565,21,3.94815012067556,6.71780776977539,36,429,14,9,2.84918642044067,2.72904586791992,6.65716361999512,6.49688291549683,5,5
"545","ja",5,50,"ja",0.968518674373627,1.39207589626312,4.34145307540894,"ja",23.7,23.7,23.7,"-1",31542336,"ee","none",568975,13.252,2,4.13164281845093,3.94815012067556,13,36,21,14,5.62397193908691,2.84918642044067,7.8592791557312,6.65716361999512,5,5
"546","Keskkonnaamet",5,51,"Keskkonnaamet.",4.28061658143997,2.02039003372192,5.8128490447998,"Keskkonnaamet.",680.9,444.05,279.775,"-1",31542336,"ee","none",20,2.996,13,0.968518674373627,4.13164281845093,568975,13,2,21,1.39207589626312,5.62397193908691,4.34145307540894,7.8592791557312,5,5
"547","Päeva",5,52,"Päeva",7.5433406829834,3.64740371704102,6.82159328460693,"Päeva",323.675,216.275,203.625,"-1",31542336,"ee","none",88,4.477,5,4.28061658143997,0.968518674373627,20,568975,13,2,2.02039003372192,1.39207589626312,5.8128490447998,4.34145307540894,5,5
"548","eesmärk",5,53,"eesmärk",3.65126132965088,4.71849822998047,7.25634098052979,"eesmärk",399.1,272.225,204.875,"-1",31542336,"ee","none",2565,7.85,7,7.5433406829834,4.28061658143997,88,20,5,13,3.64740371704102,2.02039003372192,6.82159328460693,5.8128490447998,5,5
"549","on",5,54,"on",0.0555207952857018,0.391458481550217,3.91585278511047,"on",62.65,57.45,57.45,"-1",31542336,"ee","none",452545,13.023,2,3.65126132965088,7.5433406829834,2565,88,7,5,4.71849822998047,3.64740371704102,7.25634098052979,6.82159328460693,5,5
"550","juhtida",5,55,"juhtida",4.39808464050293,5.2616024017334,7.29989576339722,"juhtida",382.575,311.075,275.1,"-1",31542336,"ee","none",373,5.922,7,0.0555207952857018,3.65126132965088,452545,2565,2,7,0.391458481550217,4.71849822998047,3.91585278511047,7.25634098052979,5,5
"551","tähelepanu",5,56,"tähelepanu",1.50695133209229,4.56786632537842,7.1335244178772,"tähelepanu",364.7,294.7,243.625,"-1",31542336,"ee","none",2098,7.649,10,4.39808464050293,0.0555207952857018,373,452545,7,2,5.2616024017334,0.391458481550217,7.29989576339722,3.91585278511047,5,5
"552","keskkonnas",5,57,"keskkonnas",9.60259628295898,4.78607368469238,7.2819972038269,"keskkonnas",523.5,431.05,279.625,"-1",31542336,"ee","none",419,6.038,10,1.50695133209229,4.39808464050293,2098,373,10,7,4.56786632537842,5.2616024017334,7.1335244178772,7.29989576339722,5,5
"553","toimuvatele",5,58,"toimuvatele",2.21623401343822,4.11696434020996,6.7591028213501,"toimuvatele",317.925,291.55,220.8,"-1",31542336,"ee","none",30,3.401,11,9.60259628295898,1.50695133209229,419,2098,10,10,4.78607368469238,4.56786632537842,7.2819972038269,7.1335244178772,5,5
"554","muutustele",5,59,"muutustele",2.17668347369181,3.16210556030273,6.34186124801636,"muutustele",433.8,377.625,246.9,"-1",31542336,"ee","none",56,4.025,10,2.21623401343822,9.60259628295898,30,419,11,10,4.11696434020996,4.78607368469238,6.7591028213501,7.2819972038269,5,5
"555","ning",5,60,"ning",2.36502933502197,3.32044625282288,6.51638984680176,"ning",192.1,154.75,138.35,"-1",31542336,"ee","none",117286,11.672,4,2.17668347369181,2.21623401343822,56,30,10,11,3.16210556030273,4.11696434020996,6.34186124801636,6.7591028213501,5,5
"556","vajadusele",5,61,"vajadusele",7.77067735791206,5.24838876724243,7.25211000442505,"vajadusele",502.4,288.525,222.525,"-1",31542336,"ee","none",112,4.718,10,2.36502933502197,2.17668347369181,117286,56,4,10,3.32044625282288,3.16210556030273,6.51638984680176,6.34186124801636,5,5
"557","keskkonda",5,62,"keskkonda",6.54504108428955,5.26668500900269,7.28297281265259,"keskkonda",452.5,310.4,253.15,"-1",31542336,"ee","none",264,5.576,9,7.77067735791206,2.36502933502197,112,117286,10,4,5.24838876724243,3.32044625282288,7.25211000442505,6.51638984680176,5,5
"558","säilitada",5,63,"säilitada",4.4536304473877,5.03722763061523,7.23922491073608,"säilitada",406.575,286.3,247.6,"-1",31542336,"ee","none",742,6.609,9,6.54504108428955,7.77067735791206,264,112,9,10,5.26668500900269,5.24838876724243,7.28297281265259,7.25211000442505,5,5
"559","ja",5,64,"ja",1.7775731086731,2.77436351776123,6.51680612564087,"ja",10.15,10.15,10.15,"-1",31542336,"ee","none",568975,13.252,2,4.4536304473877,6.54504108428955,742,264,9,9,5.03722763061523,5.26668500900269,7.23922491073608,7.28297281265259,5,5
"560","parandada",5,65,"parandada.",3.88942790031433,4.66746997833252,6.77646732330322,"parandada.",412.65,369.05,301.175,"-1",31542336,"ee","none",488,6.19,9,1.7775731086731,4.4536304473877,568975,742,2,9,2.77436351776123,5.03722763061523,6.51680612564087,7.23922491073608,5,5
"561","Eesmärk",5,66,"Eesmärk",6.4299898147583,4.95347499847412,7.26054716110229,"Eesmärk",412.65,338.625,277.85,"-1",31542336,"ee","none",114,4.736,7,3.88942790031433,1.7775731086731,488,568975,9,2,4.66746997833252,2.77436351776123,6.77646732330322,6.51680612564087,5,5
"562","on",5,67,"on",0.341397047042847,1.40400815010071,5.0723819732666,"on",39.45,39.45,39.45,"-1",31542336,"ee","none",452545,13.023,2,6.4299898147583,3.88942790031433,114,488,7,9,4.95347499847412,4.66746997833252,7.26054716110229,6.77646732330322,5,5
"563","tõsta",5,68,"tõsta",4.10686063766479,4.73769283294678,6.92685413360596,"tõsta",371.775,303.25,254.45,"-1",31542336,"ee","none",426,6.054,5,0.341397047042847,6.4299898147583,452545,114,2,7,1.40400815010071,4.95347499847412,5.0723819732666,7.26054716110229,5,5
"564","inimeste",5,69,"inimeste",2.4616847038269,4.9039945602417,7.28699588775635,"inimeste",436.925,319.675,236.675,"-1",31542336,"ee","none",3378,8.125,8,4.10686063766479,0.341397047042847,426,452545,5,2,4.73769283294678,1.40400815010071,6.92685413360596,5.0723819732666,5,5
"565","keskkonnateadlikkust",5,70,"keskkonnateadlikkust,",8.01974053867161,4.72682428359985,6.98742914199829,"keskkonnateadlikkust,",778.1,579.925,233.875,"-1",31542336,"ee","none",4,1.386,20,2.4616847038269,4.10686063766479,3378,426,8,5,4.9039945602417,4.73769283294678,7.28699588775635,6.92685413360596,5,5
"566","harida",5,71,"harida",6.82838872075081,6.11992216110229,7.65802383422852,"harida",343.125,289.475,220.25,"-1",31542336,"ee","none",34,3.526,6,8.01974053867161,2.4616847038269,4,3378,20,8,4.72682428359985,4.9039945602417,6.98742914199829,7.28699588775635,5,5
"567","neid",5,72,"neid",5.33220386505127,3.9971616268158,6.75683307647705,"neid",231.325,171.95,151.95,"-1",31542336,"ee","none",11163,9.32,4,6.82838872075081,8.01974053867161,34,4,6,20,6.11992216110229,4.72682428359985,7.65802383422852,6.98742914199829,5,5
"568","ja",5,73,"ja",2.01720857620239,4.36235237121582,7.08694505691528,"ja",139.25,104.575,98.275,"-1",31542336,"ee","none",568975,13.252,2,5.33220386505127,6.82838872075081,11163,34,4,6,3.9971616268158,6.11992216110229,6.75683307647705,7.65802383422852,5,5
"569","rõhutada",5,74,"rõhutada",7.34194938465953,5.31698274612427,7.11571884155273,"rõhutada",427.3,289.175,243.775,"-1",31542336,"ee","none",80,4.382,8,2.01720857620239,5.33220386505127,568975,11163,2,4,4.36235237121582,3.9971616268158,7.08694505691528,6.75683307647705,5,5
"570","vajadust",5,75,"vajadust",4.72722673416138,4.66595697402954,7.01037979125977,"vajadust",413.55,289.125,249.175,"-1",31542336,"ee","none",269,5.595,8,7.34194938465953,2.01720857620239,80,568975,8,2,5.31698274612427,4.36235237121582,7.11571884155273,7.08694505691528,5,5
"571","muuta",5,76,"muuta",6.17525672912598,5.11862468719482,7.33373308181763,"muuta",310.3,218.75,211.05,"-1",31542336,"ee","none",1421,7.259,5,4.72722673416138,7.34194938465953,269,80,8,8,4.66595697402954,5.31698274612427,7.01037979125977,7.11571884155273,5,5
"572","suhtumist",5,77,"suhtumist",10.8447096943855,5.12164449691772,7.33422422409058,"suhtumist",459.6,280.3,225.15,"-1",31542336,"ee","none",144,4.97,9,6.17525672912598,4.72722673416138,1421,269,5,8,5.11862468719482,4.66595697402954,7.33373308181763,7.01037979125977,5,5
"573","aga",5,80,"aga",6.03437185287476,6.20004463195801,7.82039833068848,"aga",95.225,72.875,72.875,"-1",31542336,"ee","none",28266,10.249,3,10.8447096943855,6.17525672912598,144,1421,9,5,5.12164449691772,5.11862468719482,7.33422422409058,7.33373308181763,5,5
"574","ka",5,81,"ka",1.19213163852692,4.90005493164062,7.47032594680786,"ka",183.975,145.35,145.35,"-1",31542336,"ee","none",110286,11.611,2,6.03437185287476,10.8447096943855,28266,144,3,9,6.20004463195801,5.12164449691772,7.82039833068848,7.33422422409058,5,5
"575","suurendada",5,82,"suurendada",3.64194583892822,5.77644872665405,7.74755716323853,"suurendada",574.825,304.75,201.175,"-1",31542336,"ee","none",661,6.494,10,1.19213163852692,6.03437185287476,110286,28266,2,3,4.90005493164062,6.20004463195801,7.47032594680786,7.82039833068848,5,5
"576","valitsuste",5,83,"valitsuste",10.2129811048508,4.59643220901489,7.08547163009644,"valitsuste",668.25,479.45,248.725,"-1",31542336,"ee","none",92,4.522,10,3.64194583892822,1.19213163852692,661,110286,10,2,5.77644872665405,4.90005493164062,7.74755716323853,7.47032594680786,5,5
"577","ja",5,84,"ja",3.41058397293091,1.71100521087646,5.99604797363281,"ja",58.9,58.9,58.9,"-1",31542336,"ee","none",568975,13.252,2,10.2129811048508,3.64194583892822,92,661,10,10,4.59643220901489,5.77644872665405,7.08547163009644,7.74755716323853,5,5
"578","poliitikute",5,85,"poliitikute",7.20964924618602,5.26581764221191,7.48566961288452,"poliitikute",490.1,398.75,236.625,"-1",31542336,"ee","none",101,4.615,11,3.41058397293091,10.2129811048508,568975,92,2,10,1.71100521087646,4.59643220901489,5.99604797363281,7.08547163009644,5,5
"579","huvi",5,86,"huvi",3.04505300521851,5.1909613609314,7.07428312301636,"huvi",206,140.125,133.15,"-1",31542336,"ee","none",1540,7.34,4,7.20964924618602,3.41058397293091,101,568975,11,2,5.26581764221191,1.71100521087646,7.48566961288452,5.99604797363281,5,5
"580","ning",5,87,"ning",3.40484070777893,2.98137235641479,6.48514938354492,"ning",236.025,174.55,159.45,"-1",31542336,"ee","none",117286,11.672,4,3.04505300521851,7.20964924618602,1540,101,4,11,5.1909613609314,5.26581764221191,7.07428312301636,7.48566961288452,5,5
"581","tahtmist",5,88,"tahtmist",11.0114135742188,5.25847434997559,7.28662967681885,"tahtmist",374.25,245.575,219,"-1",31542336,"ee","none",77,4.344,8,3.40484070777893,3.04505300521851,117286,1540,4,4,2.98137235641479,5.1909613609314,6.48514938354492,7.07428312301636,5,5
"582","keskkonda",5,89,"keskkonda",4.12785243988037,5.75590419769287,7.63049602508545,"keskkonda",426.8,286.35,231.175,"-1",31542336,"ee","none",264,5.576,9,11.0114135742188,3.40484070777893,77,117286,8,4,5.25847434997559,2.98137235641479,7.28662967681885,6.48514938354492,5,5
"583","kaitsta",5,90,"kaitsta.",2.92565414309502,4.7553596496582,6.84504175186157,"kaitsta.",336.925,260.1,224.7,"-1",31542336,"ee","none",888,6.789,7,4.12785243988037,11.0114135742188,264,77,9,8,5.75590419769287,5.25847434997559,7.63049602508545,7.28662967681885,5,5
"584","Sellel",5,91,"Sellel",7.30588150024414,5.03551006317139,7.30171966552734,"Sellel",397.55,233.175,215.475,"-1",31542336,"ee","none",1017,6.925,6,2.92565414309502,4.12785243988037,888,264,7,9,4.7553596496582,5.75590419769287,6.84504175186157,7.63049602508545,5,5
"585","päeva",5,92,"päeva",2.73021483421326,3.77420234680176,6.71972179412842,"päeva",316.475,193.2,174.2,"-1",31542336,"ee","none",2549,7.843,5,7.30588150024414,2.92565414309502,1017,888,6,7,5.03551006317139,4.7553596496582,7.30171966552734,6.84504175186157,5,5
"586","korraldatakse",5,93,"korraldatakse",10.8818664550781,0.471515774726868,4.71667003631592,"korraldatakse",623.4,402.2,300.4,"-1",31542336,"ee","none",507,6.229,13,2.73021483421326,7.30588150024414,2549,1017,5,6,3.77420234680176,5.03551006317139,6.71972179412842,7.30171966552734,5,5
"587","temaatilisi",5,94,"temaatilisi",9.22625602781773,5.53613519668579,7.68843698501587,"temaatilisi",548.25,438.95,261.5,"-1",31542336,"ee","none",30,3.401,11,10.8818664550781,2.73021483421326,507,2549,13,5,0.471515774726868,3.77420234680176,4.71667003631592,6.71972179412842,5,5
"588","üritusi",5,95,"üritusi,",2.22923630475998,3.64808869361877,6.55306577682495,"üritusi,",392.675,307.825,262.775,"-1",31542336,"ee","none",107,4.673,7,9.22625602781773,10.8818664550781,30,507,11,13,5.53613519668579,0.471515774726868,7.68843698501587,4.71667003631592,5,5
"589","loenguid",5,96,"loenguid,",6.04155325889587,4.09415817260742,6.9382266998291,"loenguid,",412.375,335.1,267.25,"-1",31542336,"ee","none",430,6.064,8,2.22923630475998,9.22625602781773,107,30,7,11,3.64808869361877,5.53613519668579,6.55306577682495,7.68843698501587,5,5
"590","konverentse",5,97,"konverentse,",2.08537305856589,4.49334144592285,7.24079990386963,"konverentse,",518.225,422.175,231.775,"-1",31542336,"ee","none",51,3.932,11,6.04155325889587,2.22923630475998,430,107,8,7,4.09415817260742,3.64808869361877,6.9382266998291,6.55306577682495,5,5
"591","jalgratturite",5,99,"jalgratturite",12.955717921257,5.13065338134766,7.53832530975342,"jalgratturite",575.65,378.475,226.3,"-1",31542336,"ee","none",11,2.398,13,2.08537305856589,6.04155325889587,51,430,11,8,4.49334144592285,4.09415817260742,7.24079990386963,6.9382266998291,5,5
"592","paraade",5,100,"paraade,",9.60467438772321,4.06492519378662,6.61932992935181,"paraade,",441.975,283.575,226.275,"-1",31542336,"ee","none",6,1.792,7,12.955717921257,2.08537305856589,11,51,13,11,5.13065338134766,4.49334144592285,7.53832530975342,7.24079990386963,5,5
"593","kontserte",5,101,"kontserte,",5.00020396709442,5.70679569244385,7.79694032669067,"kontserte,",687.35,360.125,261.925,"-1",31542336,"ee","none",214,5.366,9,9.60467438772321,12.955717921257,6,11,7,13,4.06492519378662,5.13065338134766,6.61932992935181,7.53832530975342,5,5
"594","kirjandite",5,102,"kirjandite",19.0692758560181,4.99974203109741,7.48059272766113,"kirjandite",621.875,356.75,266.5,"-1",31542336,"ee","none",4,1.386,10,5.00020396709442,9.60467438772321,214,6,9,7,5.70679569244385,4.06492519378662,7.79694032669067,6.61932992935181,5,5
"595","ja",5,103,"ja",2.41710090637207,4.70793533325195,6.91477966308594,"ja",34.3,34.3,34.3,"-1",31542336,"ee","none",568975,13.252,2,19.0692758560181,5.00020396709442,4,214,10,9,4.99974203109741,5.70679569244385,7.48059272766113,7.79694032669067,5,5
"596","joonistuste",5,104,"joonistuste",10.8156294822693,5.82837009429932,7.67295503616333,"joonistuste",526.425,360.15,225.9,"-1",31542336,"ee","none",41,3.714,11,2.41710090637207,19.0692758560181,568975,4,2,10,4.70793533325195,4.99974203109741,6.91477966308594,7.48059272766113,5,5
"597","konkursse",5,105,"konkursse,",6.77512929588556,5.17287015914917,7.16533899307251,"konkursse,",433.825,289.875,231.95,"-1",31542336,"ee","none",9,2.197,9,10.8156294822693,2.41710090637207,41,568975,11,2,5.82837009429932,4.70793533325195,7.67295503616333,6.91477966308594,5,5
"598","puude",5,106,"puude",9.76372528076172,5.85849761962891,7.86008453369141,"puude",330.35,227.7,203.15,"-1",31542336,"ee","none",538,6.288,5,6.77512929588556,10.8156294822693,9,41,9,11,5.17287015914917,5.82837009429932,7.16533899307251,7.67295503616333,5,5
"599","istutamist",5,107,"istutamist,",5.53218817710876,5.46722602844238,7.51389741897583,"istutamist,",449.8,366.575,216.925,"-1",31542336,"ee","none",10,2.303,10,9.76372528076172,6.77512929588556,538,9,5,9,5.85849761962891,5.17287015914917,7.86008453369141,7.16533899307251,5,5
"600","maa-",5,108,"maa-",8.51535415649414,6.75692081451416,8.23968982696533,"maa-",242.1,170.5,158.05,"-1",31542336,"ee","none",107,4.673,4,5.53218817710876,9.76372528076172,10,538,10,5,5.46722602844238,5.85849761962891,7.51389741897583,7.86008453369141,5,5
"601","alade",5,109,"alade",11.5633811950684,2.27276086807251,5.54616785049438,"alade",255.05,164.35,151.775,"-1",31542336,"ee","none",576,6.356,5,8.51535415649414,5.53218817710876,107,10,4,10,6.75692081451416,5.46722602844238,8.23968982696533,7.51389741897583,5,5
"602","koristamist",5,110,"koristamist,",9.40015587210655,4.57060670852661,7.29509973526001,"koristamist,",422.75,283.175,237.75,"-1",31542336,"ee","none",11,2.398,11,11.5633811950684,8.51535415649414,576,107,5,4,2.27276086807251,6.75692081451416,5.54616785049438,8.23968982696533,5,5
"603","jäätmekäitluse",5,111,"jäätmekäitluse",12.0164306759834,6.77194976806641,8.24075603485107,"jäätmekäitluse",725.2,598.475,248.575,"-1",31542336,"ee","none",6,1.792,14,9.40015587210655,11.5633811950684,11,576,11,5,4.57060670852661,2.27276086807251,7.29509973526001,5.54616785049438,5,5
"604","tutvustamist",5,112,"tutvustamist,",9.00339414179325,4.62123775482178,7.06434774398804,"tutvustamist,",575.475,404.775,247.375,"-1",31542336,"ee","none",10,2.303,12,12.0164306759834,9.40015587210655,6,11,14,11,6.77194976806641,4.57060670852661,8.24075603485107,7.29509973526001,5,5
"605","näitusi",5,114,"näitusi",5.26412677764893,6.82091283798218,8.26463222503662,"näitusi",508.3,341.375,258.7,"-1",31542336,"ee","none",95,4.554,7,9.00339414179325,12.0164306759834,10,6,12,14,4.62123775482178,6.77194976806641,7.06434774398804,8.24075603485107,5,5
"606","ja",5,115,"ja",1.24335563182831,1.29146194458008,3.70776987075806,"ja",44.35,39.1,39.1,"-1",31542336,"ee","none",568975,13.252,2,5.26412677764893,9.00339414179325,95,10,7,12,6.82091283798218,4.62123775482178,8.26463222503662,7.06434774398804,5,5
"607","mis",5,117,"mis",4.73818588256836,6.32246589660645,8.02459621429443,"mis",141,123.85,123.85,"-1",31542336,"ee","none",92118,11.431,3,1.24335563182831,5.26412677764893,568975,95,2,7,1.29146194458008,6.82091283798218,3.70776987075806,8.26463222503662,5,5
"608","on",5,118,"on",1.61359131336212,3.74714136123657,6.84650278091431,"on",171.925,151.85,148.625,"-1",31542336,"ee","none",452545,13.023,2,4.73818588256836,1.24335563182831,92118,568975,3,2,6.32246589660645,1.29146194458008,8.02459621429443,3.70776987075806,5,5
"609","kõik",5,119,"kõik",6.30820369720459,5.4665060043335,7.51015090942383,"kõik",169.6,114.175,111.275,"-1",31542336,"ee","none",8885,9.092,4,1.61359131336212,4.73818588256836,452545,92118,2,3,3.74714136123657,6.32246589660645,6.84650278091431,8.02459621429443,5,5
"610","seotud",5,120,"seotud",1.81899046897888,5.13042640686035,7.36775350570679,"seotud",306.65,246.875,201.575,"-1",31542336,"ee","none",7579,8.933,6,6.30820369720459,1.61359131336212,8885,452545,4,2,5.4665060043335,3.74714136123657,7.51015090942383,6.84650278091431,5,5
"611","looduse",5,121,"looduse",4.70175647735596,6.10986518859863,8.02300453186035,"looduse",364.1,168.325,143,"-1",31542336,"ee","none",727,6.589,7,1.81899046897888,6.30820369720459,7579,8885,6,4,5.13042640686035,5.4665060043335,7.36775350570679,7.51015090942383,5,5
"612","ja",5,122,"ja",3.3193531036377,2.19104051589966,6.37287855148315,"ja",55.825,43.5,43.5,"-1",31542336,"ee","none",568975,13.252,2,4.70175647735596,1.81899046897888,727,7579,7,6,6.10986518859863,5.13042640686035,8.02300453186035,7.36775350570679,5,5
"613","keskkonnaga",5,123,"keskkonnaga.",3.7508887052536,4.63257503509521,6.74763822555542,"keskkonnaga.",422.225,312.175,232.975,"-1",31542336,"ee","none",54,3.989,11,3.3193531036377,4.70175647735596,568975,727,2,7,2.19104051589966,6.10986518859863,6.37287855148315,8.02300453186035,5,5
"614","Igal",5,124,"Igal",4.72352695465088,5.41162824630737,7.44306659698486,"Igal",269.125,225.55,201.2,"-1",31542336,"ee","none",784,6.664,4,3.7508887052536,3.3193531036377,54,568975,11,2,4.63257503509521,2.19104051589966,6.74763822555542,6.37287855148315,5,5
"615","aastal",5,125,"aastal",0.0529196187853813,0.439217507839203,4.37410402297974,"aastal",275.325,165.8,157.7,"-1",31542336,"ee","none",108771,11.597,6,4.72352695465088,3.7508887052536,784,54,4,11,5.41162824630737,4.63257503509521,7.44306659698486,6.74763822555542,5,5
"616","valitakse",5,126,"valitakse",2.42383575439453,4.061598777771,6.6101450920105,"valitakse",400.55,279.75,218.35,"-1",31542336,"ee","none",551,6.312,9,0.0529196187853813,4.72352695465088,108771,784,6,4,0.439217507839203,5.41162824630737,4.37410402297974,7.44306659698486,5,5
"617","üks",5,127,"üks",3.93139433860779,5.06483459472656,7.53338766098022,"üks",183.725,137.325,126.1,"-1",31542336,"ee","none",18327,9.816,3,2.42383575439453,0.0529196187853813,551,108771,9,6,4.061598777771,0.439217507839203,6.6101450920105,4.37410402297974,5,5
"618","linn",5,128,"linn",7.26055097579956,4.24509525299072,7.01504755020142,"linn",329.275,208.9,205.65,"-1",31542336,"ee","none",2681,7.894,4,3.93139433860779,2.42383575439453,18327,551,3,9,5.06483459472656,4.061598777771,7.53338766098022,6.6101450920105,5,5
"619","peamiste",5,130,"peamiste",13.7498339116573,2.48567008972168,6.27577495574951,"peamiste",478.075,330.8,229.125,"-1",31542336,"ee","none",105,4.654,8,7.26055097579956,3.93139433860779,2681,18327,4,3,4.24509525299072,5.06483459472656,7.01504755020142,7.53338766098022,5,5
"620","ürituste",5,131,"ürituste",2.44809603691101,5.25410413742065,7.28204441070557,"ürituste",375.6,276.5,239.525,"-1",31542336,"ee","none",162,5.088,8,13.7498339116573,7.26055097579956,105,2681,8,4,2.48567008972168,4.24509525299072,6.27577495574951,7.01504755020142,5,5
"621","toimumispaigaks",5,132,"toimumispaigaks",9.30303066968918,2.78769898414612,5.90199184417725,"toimumispaigaks",567.7,405.275,245.05,"-1",31542336,"ee","none",7,1.946,15,2.44809603691101,13.7498339116573,162,105,8,8,5.25410413742065,2.48567008972168,7.28204441070557,6.27577495574951,5,5
"622","ning",5,133,"ning",2.54953932762146,1.68039178848267,5.69260501861572,"ning",189.475,154.75,136.55,"-1",31542336,"ee","none",117286,11.672,4,9.30303066968918,2.44809603691101,7,162,15,8,2.78769898414612,5.25410413742065,5.90199184417725,7.28204441070557,5,5
"623","ka",5,134,"ka",5.4658465385437,5.49903297424316,7.55722618103027,"ka",203.725,153.25,137.725,"-1",31542336,"ee","none",110286,11.611,2,2.54953932762146,9.30303066968918,117286,7,4,15,1.68039178848267,2.78769898414612,5.69260501861572,5.90199184417725,5,5
"624","aasta",5,135,"aasta",4.18993854522705,6.24474811553955,7.9487476348877,"aasta",459.425,247.525,191.875,"-1",31542336,"ee","none",55177,10.918,5,5.4658465385437,2.54953932762146,110286,117286,2,4,5.49903297424316,1.68039178848267,7.55722618103027,5.69260501861572,5,5
"625","teema",5,136,"teema,",12.887134552002,4.55583667755127,6.99484825134277,"teema,",265.275,179.025,174.275,"-1",31542336,"ee","none",458,6.127,5,4.18993854522705,5.4658465385437,55177,110286,5,2,6.24474811553955,5.49903297424316,7.9487476348877,7.55722618103027,5,5
"626","mis",5,137,"mis",1.38949632644653,4.44269752502441,7.38034582138062,"mis",101.725,84.275,84.275,"-1",31542336,"ee","none",92118,11.431,3,12.887134552002,4.18993854522705,458,55177,5,5,4.55583667755127,6.24474811553955,6.99484825134277,7.9487476348877,5,5
"627","on",5,138,"on",1.29479420185089,4.47561645507812,6.97641658782959,"on",137.85,104.675,93.975,"-1",31542336,"ee","none",452545,13.023,2,1.38949632644653,12.887134552002,92118,458,3,5,4.44269752502441,4.55583667755127,7.38034582138062,6.99484825134277,5,5
"628","igal",5,139,"igal",4.71434879302979,5.06888675689697,7.38852691650391,"igal",208.025,179.275,172.725,"-1",31542336,"ee","none",2568,7.851,4,1.29479420185089,1.38949632644653,452545,92118,2,3,4.47561645507812,4.44269752502441,6.97641658782959,7.38034582138062,5,5
"629","aastal",5,140,"aastal",0.0138258375227451,0.113629281520844,2.4076509475708,"aastal",275.4,209.675,190.5,"-1",31542336,"ee","none",108771,11.597,6,4.71434879302979,1.29479420185089,2568,452545,4,2,5.06888675689697,4.47561645507812,7.38852691650391,6.97641658782959,5,5
"630","uus",5,141,"uus.",9.26318717002869,5.56035614013672,7.4741039276123,"uus.",100.225,84.525,84.525,"-1",31542336,"ee","none",4112,8.322,3,0.0138258375227451,4.71434879302979,108771,2568,6,4,0.113629281520844,5.06888675689697,2.4076509475708,7.38852691650391,5,5
"631","Näiteks",5,142,"Näiteks",5.07323026657104,5.33105850219727,7.346360206604,"Näiteks",295.8,212.375,186.9,"-1",31542336,"ee","none",4951,8.507,7,9.26318717002869,0.0138258375227451,4112,108771,3,6,5.56035614013672,0.113629281520844,7.4741039276123,2.4076509475708,5,5
"632","2019",5,143,"2019.",5.36891508102417,6.09220790863037,8.01218795776367,"2019.",251.025,184.675,149.5,"-1",31542336,"ee","none",1324,7.188,4,5.07323026657104,9.26318717002869,4951,4112,7,3,5.33105850219727,5.56035614013672,7.346360206604,7.4741039276123,5,5
"633","aasta",5,144,"aasta",0.972593426704407,0.971901595592499,3.86658143997192,"aasta",224.05,154.65,146.95,"-1",31542336,"ee","none",55177,10.918,5,5.36891508102417,5.07323026657104,1324,4951,4,7,6.09220790863037,5.33105850219727,8.01218795776367,7.346360206604,5,5
"634","keskendus",5,146,"keskendus",7.68917798995972,4.41513347625732,7.11312580108643,"keskendus",429.375,257.525,232.4,"-1",31542336,"ee","none",485,6.184,9,0.972593426704407,5.36891508102417,55177,1324,5,4,0.971901595592499,6.09220790863037,3.86658143997192,8.01218795776367,5,5
